ANBAU135_B;F20;1;28.0;0.0;1;0;EQ;AL;;;
ANBAU135_B;F20;2;29.0;0.0;0;0;EQ;AM;;;
ANBAU135_B;F20;3;30.0;0.0;0;0;EQ;GK;;;
ANBAU135_B;F20;4;31.0;0.0;0;0;EQ;GW;;;
ANBAU135_B;F20;5;32.0;0.0;0;0;EQ;KH;;;
ANBAU135_B;F20;6;33.0;0.0;0;0;EQ;KS;;;
ANBAU135_B;F20;7;34.0;0.0;0;0;EQ;WI;;;
ANBAU135_B;F20;8;77.0;0.0;0;0;EQ;KSS;;;
ANBAU135_B;F20;9;35.0;0.0;0;0;EQ;PK;;;
ANBAU135_B;ABR_DESIGN;1;79.0;0.0;1;0;EQ;ADS1;;;
ANBAU135_B;ABR_DESIGN;2;80.0;0.0;0;0;EQ;ADS2;;;
ANBAU135_B;ANB;1;82.0;0.0;1;0;EQ;LI;;;
ANBAU135_B;ANB;2;83.0;0.0;0;0;EQ;RE;;;
ANBAU135_B;LIEFERUNG;1;85.0;0.0;1;0;EQ;LF1;;;
ZZ_ABSTANDSHALTER;GST_DESIGN;1;25.0;0.0;1;0;EQ;T2;;;
ZZ_ABSTANDSHALTER;GST_DESIGN;2;26.0;0.0;0;0;EQ;L2;;;
ZZ_ABSTANDSHALTER;F8;1;77.0;0.0;1;0;EQ;KSS;;;
ZZ_ABSTANDSHALTER;TYP_ABH;1;93.0;0.0;1;0;EQ;ABH1;;;
ZZ_ABSTANDSHALTER;TYP_ABH;2;94.0;0.0;0;0;EQ;ABH2;;;
ZZ_ABSTANDSHALTER;TYP_ABH;3;95.0;0.0;0;0;EQ;ABH3;;;
ZZ_AS_ZUBEHOER135_B;GST_DESIGN;1;25.0;0.0;1;0;EQ;T2;;;
ZZ_AS_ZUBEHOER135_B;GST_DESIGN;2;26.0;0.0;0;0;EQ;L2;;;
ZZ_AS_ZUBEHOER135_B;F8;1;28.0;0.0;0;0;EQ;AL;;;
ZZ_AS_ZUBEHOER135_B;F8;2;33.0;0.0;0;0;EQ;KS;;;
ZZ_AS_ZUBEHOER135_B;F8;3;34.0;0.0;0;0;EQ;WI;;;
ZZ_AS_ZUBEHOER135_B;PLATTENSTAERKE;1;68.0;0.0;1;0;EQ;25MM;;;
ZZ_AS_ZUBEHOER135_B;PLATTENSTAERKE;2;69.0;0.0;0;0;EQ;19MM;;;
ZZ_AS_ZUBEHOER135_B;PLATTENSTAERKE;3;70.0;0.0;0;0;EQ;13MM;;;
ZZ_AS_ZUBEHOER135_D;GST_DESIGN;1;25.0;0.0;1;0;EQ;T2;;;
ZZ_AS_ZUBEHOER135_D;GST_DESIGN;2;26.0;0.0;0;0;EQ;L2;;;
ZZ_AS_ZUBEHOER135_D;F12;1;28.0;0.0;0;0;EQ;AL;;;
ZZ_AS_ZUBEHOER135_D;F12;2;33.0;0.0;0;0;EQ;KS;;;
ZZ_AS_ZUBEHOER135_D;F12;3;34.0;0.0;0;0;EQ;WI;;;
ZZ_AS_ZUBEHOER135_D;PLATTENSTAERKE;1;68.0;0.0;1;0;EQ;25MM;;;
ZZ_AS_ZUBEHOER135_D;PLATTENSTAERKE;2;69.0;0.0;0;0;EQ;19MM;;;
ZZ_AS_ZUBEHOER135_D;PLATTENSTAERKE;3;70.0;0.0;0;0;EQ;13MM;;;
ZZ_AS_ZUBEHOER135_G;GST_DESIGN;1;25.0;0.0;1;0;EQ;T2;;;
ZZ_AS_ZUBEHOER135_G;GST_DESIGN;2;26.0;0.0;0;0;EQ;L2;;;
ZZ_AS_ZUBEHOER135_G;F76;1;28.0;0.0;1;0;EQ;AL;;;
ZZ_AS_ZUBEHOER135_G;F76;2;33.0;0.0;0;0;EQ;KS;;;
ZZ_AS_ZUBEHOER135_G;F76;3;34.0;0.0;0;0;EQ;WI;;;
ZZ_AS_ZUBEHOER135_G;PLATTENSTAERKE;1;68.0;0.0;1;0;EQ;25MM;;;
ZZ_AS_ZUBEHOER135_G;PLATTENSTAERKE;2;69.0;0.0;0;0;EQ;19MM;;;
ZZ_AS_ZUBEHOER135_G;PLATTENSTAERKE;3;70.0;0.0;0;0;EQ;13MM;;;
ZZ_AS_GESTELL_BERATER;B1_TI;1;207.0;0.0;0;0;EQ;2438;;;
ZZ_AS_GESTELL_BERATER;B1_TI;2;208.0;0.0;0;0;EQ;2180;;;
ZZ_AS_GESTELL_BERATER;T1_TI;1;209.0;0.0;0;0;EQ;1030;;;
ZZ_AS_GESTELL_BERATER;T1_TI;2;210.0;0.0;0;0;EQ;1050;;;
ZZ_AS_GESTELL_BERATER;BESPR_SEITE;1;82.0;0.0;1;0;EQ;BES1;;;
ZZ_AS_GESTELL_BERATER;BESPR_SEITE;2;83.0;0.0;0;0;EQ;BES2;;;
ZZ_AS_GESTELL_BERATER;GST_DESIGN;1;25.0;0.0;1;0;EQ;T2;;;
ZZ_AS_GESTELL_BERATER;GST_DESIGN;2;26.0;0.0;0;0;EQ;L2;;;
ZZ_AS_GESTELL_BERATER;F2;1;28.0;0.0;1;0;EQ;AL;;;
ZZ_AS_GESTELL_BERATER;F2;2;29.0;0.0;0;0;EQ;AM;;;
ZZ_AS_GESTELL_BERATER;F2;3;30.0;29.0;0;0;EQ;GK;;;
ZZ_AS_GESTELL_BERATER;F2;4;31.0;29.0;0;0;EQ;GW;;;
ZZ_AS_GESTELL_BERATER;F2;5;32.0;29.0;0;0;EQ;KH;;;
ZZ_AS_GESTELL_BERATER;F2;6;33.0;0.0;0;0;EQ;KS;;;
ZZ_AS_GESTELL_BERATER;F2;7;34.0;0.0;0;0;EQ;WI;;;
ZZ_AS_GESTELL_BERATER;F2;8;77.0;0.0;0;0;EQ;KSS;;;
ZZ_AS_GESTELL_BERATER;F2;9;35.0;30.0;0;0;EQ;PK;;;
ZZ_AS_GESTELL_BERATER;F2;10;213.0;31.0;0;0;EQ;GC;;;
ZZ_AS_GESTELL_BERATER;H_VERSTELL;1;215.0;32.0;1;0;EQ;HV32;;;
ZZ_AS_GESTELL_BERATER;H_VERSTELL;2;216.0;33.0;0;0;EQ;HV9;;;
ZZ_AS_GESTELL_BERATER;H_VERSTELL;3;217.0;0.0;0;0;EQ;HV56;;;
ZZ_AS_GESTELL_BERATER;H_VERSTELL;4;218.0;34.0;0;0;EQ;HV55;;;
ZZ_AS_GESTELL_BERATER;DISPLAY;1;220.0;0.0;1;1;EQ;DY0;;;
ZZ_AS_GESTELL_BERATER;DISPLAY;2;221.0;0.0;0;0;EQ;DY1;;;
ZZ_AS_GESTELL_BERATER;DISPLAY;3;222.0;0.0;0;0;EQ;DY5;;;
ZZ_AS_GESTELL_BERATER;DISPLAY;4;223.0;0.0;0;0;EQ;DY11;;;
