551;fr;1;/;TALO.YOU - PLATEAU TABLE CONSEILLER, FORME LIBRE
551;nl;1;/;TALO.YOU - BLAD CONSULENTTAFEL, VRIJVORM
552;de;1;/;TALO.YOU - PLATTE DOPPELBENCH
552;en;1;/;TALO.YOU - TOP DOUBLE BENCH
552;fr;1;/;TALO.YOU - PLATEAU BENCH DOUBLE
552;nl;1;/;TALO.YOU - BLAD DUBBLE BENCH
593;de;1;/;TALO.YOU - PLATTE SCHREIBTISCH FREIFORM
593;en;1;/;TALO.YOU - TOP DESK FREEFORM
593;fr;1;/;TALO.YOU - PLATEAU TABLE FORME LIBRE
593;nl;1;/;TALO.YOU - BLAD TAFEL VRIJVORM
597;de;1;/;TALO.YOU - PLATTE SCHREIBTI. RECHTECKFORM
597;en;1;/;TALO.YOU - TOP DESK, RECTANGULAR FORM
597;fr;1;/;TALO.YOU - PLATEAU TABLE DE BUREAU, FORME RECTANGULAIRE
597;nl;1;/;TALO.YOU - BLAD TAFEL, RECHTHOEKVORM
603;de;1;/;TALO.YOU - PLATTE ANBAU/RETURNTISCH
603;en;1;/;TALO.YOU - TOP EXTENSION/RETURN DESK
603;fr;1;/;TALO.YOU - PLATEAU TABLE JUXTAPOSABLE/TABLE DE RETOUR
603;nl;1;/;TALO.YOU - BLAD AANBOUW/RETURNTAFEL
604;de;1;/;TALO.YOU - BERATERTISCH, ECKFORM
604;en;1;/;TALO.YOU - CONSULTANT TABLE, CORNER DESK
604;fr;1;/;TALO.YOU - TABLE CONSEILLER, FORME ANGULEUSE
604;nl;1;/;TALO.YOU - CONSULENTTAFEL, HOEKVORM
657;de;1;/;TALO.YOU - BERATERTISCH, FREIFORM
657;en;1;/;TALO.YOU - CONSULTANT TABLE, FREEFORM
657;fr;1;/;TALO.YOU - TABLE CONSEILLER, FORME LIBRE
657;nl;1;/;TALO.YOU - CONSULENTTAFEL, VRIJVORM
659;de;1;/;TALO.YOU - DOPPELBENCH
659;en;1;/;TALO.YOU - DOUBLE BENCH
659;fr;1;/;TALO.YOU - BENCH DOUBLE
659;nl;1;/;TALO.YOU - DUBBEL-BENCH
671;de;1;/;TALO.YOU - SCHREIBTISCH, FREIFORM
671;en;1;/;TALO.YOU - DESK, FREEFORM
671;fr;1;/;TALO.YOU - TABLE, FORME LIBRE
671;nl;1;/;TALO.YOU - TAFEL, VRIJVORM
692;de;1;/;TALO.YOU - SCHREIBTISCH, RECHTECKFORM
692;en;1;/;TALO.YOU - DESK, RECTANGULAR FORM
692;fr;1;/;TALO.YOU - TABLE DE BUREAU, FORME RECTANGULAIRE
692;nl;1;/;TALO.YOU - BASISTAFEL, RECHTHOEKVORM
694;de;1;/;TALO.YOU - ANBAU/RETURNTISCH
694;en;1;/;TALO.YOU - EXTENSION/RETURN DESK
694;fr;1;/;TALO.YOU - TABLE JUXTAPOSABLE/TABLE DE RETOUR
694;nl;1;/;TALO.YOU - AANBOUW/RETURNTAFEL
696;de;1;/;TALO.YOU - ANBAURAHMEN F.ANBAUELEMENT/-TISCH
696;en;1;/;TALO.YOU - EXTENSION FRAME F. EXTENSION ELEMENT/-DESK
696;fr;1;/;TALO.YOU - CADRE POUR ÉLÉMENT RAPPORTÉ
696;nl;1;/;TALO.YOU - AANBUOWFRAME V. AANBOUWELEMENT/-TAFEL
709;de;1;/;TALO.YOU - ANBAUTISCH 135°-KREIS
709;en;1;/;TALO.YOU - EXTENSION DESK 135°-CIRCLE
709;fr;1;/;TALO.YOU - TABLE JUXTAPOSABLE 135° CERCLE
709;nl;1;/;TALO.YOU - AANBOUWTAFEL 135° CIRKEL
721;de;1;/;TALO.YOU - ANBAUTISCH 3/4-KREIS
721;en;1;/;TALO.YOU - EXTENSION DESK 3/4-CIRCLE
721;fr;1;/;TALO.YOU - TABLE JUXTAPOSABLE 3/4-CERCLE
721;nl;1;/;TALO.YOU - AANBOUWTAFEL 3/4-CIRKEL
722;de;1;/;TALO.YOU - ANBAUTISCH RUND M.ANSCHNITTKANTE
722;en;1;/;TALO.YOU - EXTENSION DESK ROUND WITH STRAIGHT EDGE
722;fr;1;/;TALO.YOU - TABLE JUXTAPOSABLE ROND AVEC BORD CHANFREINÉ
722;nl;1;/;TALO.YOU - AANBOUWTAFEL ROND MET AVGEFLAKTE ZIJDE
723;de;1;/;TALO.YOU - ANBAUTISCH,DOPPELARBEITSPLATZ BOGENFORM 600 mm breit
723;en;1;/;TALO.YOU - EXTENSION DESK BACK TO BACK WORKSTATION ARCH SHAPE 600 mm wide
723;fr;1;/;TALO.YOU - TABLE JUXTAPOSABLE POSTE DE TRAVAIL DOUBLE FORME L’ARCHE 600 mm large
