WPBGZWIN;1;ZZ_AS_GESTELL_BESPRECHUNG;;0
WPBP2ENDB;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBP2ENDB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBP2ENDN;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBP2ENDN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBP2ZWIN;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBP2ZWIN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBP4ANFB;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBP4ANFB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBP4ANFN;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBP4ANFN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBP4B;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBP4B;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBP4N;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBP4N;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPANFB;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPANFB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPANFN;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPANFN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPANFT;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPANFT;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPB;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPENDB;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPENDB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPENDN;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPENDN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPENDT;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPENDT;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPHB;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPHB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPN;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPO;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPO;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPS;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPS;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPT;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPT;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBPZWIN;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPBPZWIN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBT2ENDB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBT2ENDB;2;TischBESPRECHUNG_Masse;612.0;0
WPBT2ENDB;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBT2ENDB;4;TischBESPRECHUNG_Platte;618.0;0
WPBT2ENDB;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBT2ENDB;6;TischBESPRECHUNG_Elektro;620.0;0
WPBT2ENDB;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBT2ENDN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBT2ENDN;2;TischBESPRECHUNG_Masse;612.0;0
WPBT2ENDN;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBT2ENDN;4;TischBESPRECHUNG_Platte;618.0;0
WPBT2ENDN;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBT2ENDN;6;TischBESPRECHUNG_Elektro;620.0;0
WPBT2ENDN;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBT2ZWIN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBT2ZWIN;2;TischBESPRECHUNG_Masse;612.0;0
WPBT2ZWIN;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBT2ZWIN;4;TischBESPRECHUNG_Platte;618.0;0
WPBT2ZWIN;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBT2ZWIN;6;TischBESPRECHUNG_Elektro;620.0;0
WPBT2ZWIN;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBT4ANFB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBT4ANFB;2;TischBESPRECHUNG_Masse;612.0;0
WPBT4ANFB;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBT4ANFB;4;TischBESPRECHUNG_Platte;618.0;0
WPBT4ANFB;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBT4ANFB;6;TischBESPRECHUNG_Elektro;620.0;0
WPBT4ANFB;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBT4ANFN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBT4ANFN;2;TischBESPRECHUNG_Masse;612.0;0
WPBT4ANFN;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBT4ANFN;4;TischBESPRECHUNG_Platte;618.0;0
WPBT4ANFN;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBT4ANFN;6;TischBESPRECHUNG_Elektro;620.0;0
WPBT4ANFN;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBT4B;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBT4B;2;TischBESPRECHUNG_Masse;612.0;0
WPBT4B;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBT4B;4;TischBESPRECHUNG_Platte;618.0;0
WPBT4B;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBT4B;6;TischBESPRECHUNG_Elektro;620.0;0
WPBT4B;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBT4N;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBT4N;2;TischBESPRECHUNG_Masse;612.0;0
WPBT4N;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBT4N;4;TischBESPRECHUNG_Platte;618.0;0
WPBT4N;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBT4N;6;TischBESPRECHUNG_Elektro;620.0;0
WPBT4N;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTANFB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTANFB;2;TischBESPRECHUNG_Masse;612.0;0
WPBTANFB;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTANFB;4;TischBESPRECHUNG_Platte;618.0;0
WPBTANFB;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTANFB;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTANFB;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTANFN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTANFN;2;TischBESPRECHUNG_Masse;612.0;0
WPBTANFN;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTANFN;4;TischBESPRECHUNG_Platte;618.0;0
WPBTANFN;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTANFN;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTANFN;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTANFT;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTANFT;2;TischBESPRECHUNG_Masse;612.0;0
WPBTANFT;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTANFT;4;TischBESPRECHUNG_Platte;618.0;0
WPBTANFT;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTANFT;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTANFT;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTB;2;TischBESPRECHUNG_Masse;612.0;0
WPBTB;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTB;4;TischBESPRECHUNG_Platte;618.0;0
WPBTB;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTB;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTB;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTENDB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTENDB;2;TischBESPRECHUNG_Masse;612.0;0
WPBTENDB;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTENDB;4;TischBESPRECHUNG_Platte;618.0;0
WPBTENDB;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTENDB;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTENDB;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTENDN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTENDN;2;TischBESPRECHUNG_Masse;612.0;0
WPBTENDN;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTENDN;4;TischBESPRECHUNG_Platte;618.0;0
WPBTENDN;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTENDN;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTENDN;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTENDT;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTENDT;2;TischBESPRECHUNG_Masse;612.0;0
WPBTENDT;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTENDT;4;TischBESPRECHUNG_Platte;618.0;0
WPBTENDT;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTENDT;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTENDT;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTHB;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTHB;2;TischBESPRECHUNG_Masse;612.0;0
WPBTHB;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTHB;4;TischBESPRECHUNG_Platte;618.0;0
WPBTHB;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTHB;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTHB;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTN;2;TischBESPRECHUNG_Masse;612.0;0
WPBTN;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTN;4;TischBESPRECHUNG_Platte;618.0;0
WPBTN;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTN;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTN;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTO;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTO;2;TischBESPRECHUNG_Masse;612.0;0
WPBTO;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTO;4;TischBESPRECHUNG_Platte;618.0;0
