1;FR;;100;ECO_FR;workplace_metal
2;FR;;100;ECO_FR;workplace_metal95
3;FR;;100;ECO_FR;workplace_other
4;FR;;100;ECO_FR;workplace_wood
5;FR;;100;ECO_FR;storage_other
6;FR;;100;ECO_FR;storage_metal95
7;FR;;100;ECO_FR;seat_plastics
