141;8;146;3;P
141;1;171;3;C
141;3;172;3;P
141;5;173;3;P
141;7;174;3;P
141;9;175;3;C
142;1;176;1;C
143;2;73;3;P
143;1;177;1;C
144;1;178;3;P
144;2;179;1;C
145;1;77;3;P
145;2;180;5;C
146;1;181;1;C
146;2;182;2;C
147;1;183;1;C
147;2;184;2;C
148;1;185;1;C
149;1;186;1;C
150;1;187;1;C
150;2;188;2;C
151;1;189;1;C
152;1;190;1;C
153;1;191;1;C
154;1;192;1;C
155;1;193;1;C
155;2;194;2;C
156;1;195;1;C
157;1;196;1;C
158;1;197;1;C
159;1;198;1;C
160;1;199;1;C
160;2;200;2;C
161;1;201;1;C
162;1;202;1;C
162;2;203;3;P
163;1;204;1;C
164;1;205;1;C
165;1;206;1;C
166;2;2;3;P
166;7;3;3;P
166;10;5;3;PCKG
166;3;101;3;P
166;6;146;3;P
166;8;148;3;P
166;4;173;3;P
166;5;174;3;P
166;1;207;3;C
166;9;208;3;C
167;1;209;1;C
167;2;210;3;P
168;1;211;1;C
169;1;212;1;C
170;1;213;1;C
171;1;214;1;C
172;1;215;1;C
173;1;216;1;C
174;1;217;1;C
175;1;218;1;C
176;1;219;1;C
177;1;77;3;P
177;2;220;5;C
178;1;1;3;C
178;4;2;3;P
178;10;5;3;PCKG
178;5;101;3;P
178;7;146;3;P
178;2;166;3;P
178;3;173;3;P
178;6;174;3;P
178;8;221;3;C
178;9;222;3;C
179;1;223;1;C
180;1;149;1;C
181;1;151;3;C
182;1;161;3;P
183;1;224;1;C
183;2;225;1;C
184;2;164;3;P
184;1;226;1;C
185;1;227;1;C
186;1;228;1;C
187;1;229;1;C
188;3;73;3;P
188;1;230;1;C
188;2;231;1;C
189;1;232;1;C
190;1;233;1;C
191;1;234;1;C
192;1;235;1;C
192;2;236;1;C
193;1;237;1;C
194;1;238;1;C
194;2;239;2;C
195;1;240;1;C
196;1;241;1;C
197;1;242;1;C
198;1;243;1;C
199;1;244;1;C
199;2;245;2;C
200;1;246;1;C
201;1;247;1;C
202;1;248;1;C
203;1;249;1;C
204;1;250;1;C
204;2;251;2;C
205;1;252;1;C
206;1;253;1;C
206;2;254;2;C
207;1;255;1;C
208;1;256;1;C
209;1;257;1;C
210;1;258;1;C
211;1;259;1;C
211;2;260;2;C
212;1;261;1;C
213;1;262;1;C
214;1;263;1;C
215;1;264;1;C
216;1;265;1;C
216;2;266;2;C
217;1;267;1;C
218;1;268;1;C
219;1;269;1;C
220;2;1;3;C
220;5;2;3;P
220;9;3;3;P
220;11;5;3;PCKG
220;6;101;3;P
220;8;146;3;P
220;4;173;3;P
220;7;174;3;P
220;1;221;3;C
220;3;270;3;P
220;10;271;3;C
221;1;1;3;C
221;4;2;3;P
221;8;3;3;P
221;10;5;3;PCKG
221;7;146;3;P
221;2;166;3;P
221;3;173;3;P
221;6;174;3;P
221;5;272;3;P
221;9;273;3;C
222;1;274;1;C
223;1;275;1;C
224;1;1;3;C
224;2;2;3;P
224;3;3;3;P
224;5;5;3;PCKG
224;4;276;3;C
225;1;277;1;C
226;1;278;3;P
227;1;279;1;C
228;1;280;1;C
229;1;281;1;C
230;1;282;1;C
231;1;283;3;P
232;1;284;1;C
233;1;285;1;C
234;1;1;3;C
234;2;2;3;P
234;3;3;3;P
234;5;5;3;PCKG
234;4;286;3;C
235;1;1;3;C
235;2;2;3;P
235;3;3;3;P
235;5;5;3;PCKG
235;4;287;3;C
236;1;1;3;C
236;2;2;3;P
236;3;3;3;P
236;5;5;3;PCKG
236;4;288;3;C
237;1;1;3;C
237;2;2;3;P
237;3;3;3;P
237;5;5;3;PCKG
237;4;289;3;C
238;1;290;3;P
239;1;291;1;C
240;1;292;1;C
240;2;293;3;P
241;1;294;1;C
242;1;295;1;C
243;1;296;1;C
244;1;297;1;C
245;1;298;1;C
246;1;299;1;C
247;1;300;1;C
248;1;301;1;C
249;1;302;1;C
250;1;303;1;C
251;1;304;1;C
252;1;305;1;C
253;1;306;1;C
254;1;307;1;C
255;1;308;1;C
256;1;1;3;C
256;2;2;3;P
256;3;3;3;P
256;5;5;3;PCKG
256;4;309;3;C
257;1;310;1;C
258;1;311;3;P
259;4;5;3;PCKG
259;3;31;3;P
259;1;312;3;P
259;2;313;3;P
260;1;314;1;C
261;1;315;1;C
262;1;316;1;C
263;1;317;1;C
264;1;318;1;C
265;1;319;1;C
266;1;320;1;C
267;1;321;1;C
268;1;322;1;C
269;1;323;1;C
270;1;324;1;C
271;1;325;1;C
272;2;45;3;P
272;1;326;1;C
273;2;50;3;P
273;1;327;1;C
274;1;328;1;C
275;1;329;1;C
276;1;330;1;C
277;1;331;1;C
278;1;332;1;C
279;1;333;1;C
280;1;334;1;C
281;1;335;1;C
282;1;336;1;C
283;1;337;1;C
284;1;338;1;C
285;1;339;1;C
286;2;60;3;P
286;1;327;1;C
287;2;115;3;P
287;1;340;1;C
288;1;341;1;C
289;2;134;3;P
289;1;342;1;C
290;3;73;3;P
290;1;343;1;C
290;2;344;1;C
291;1;345;1;C
292;1;346;1;C
293;1;347;1;C
294;1;348;1;C
295;4;5;3;PCKG
295;3;31;3;P
295;1;312;3;P
295;2;313;3;P
296;4;5;3;PCKG
296;3;31;3;P
296;1;312;3;P
296;2;313;3;P
297;3;1;3;C
297;4;2;3;P
297;9;5;3;PCKG
297;1;349;3;C
297;2;350;3;C
297;5;351;3;P
297;6;352;3;P
297;7;353;3;P
297;8;354;3;C
298;1;355;1;C
298;2;356;3;P
299;2;24;3;P
299;1;357;1;C
300;1;358;1;C
301;1;359;1;C
302;1;360;1;C
303;1;361;1;C
303;2;362;1;C
304;1;363;1;C
305;1;364;1;C
306;1;365;1;C
307;1;366;1;C
308;1;367;1;C
309;1;368;1;C
310;1;369;1;C
311;1;370;1;C
312;2;370;1;C
312;1;371;1;C
313;1;372;1;C
313;2;373;2;C
313;3;374;1;C
314;1;375;1;C
315;1;376;1;C
316;1;377;1;C
317;1;378;1;C
318;1;379;1;C
319;1;380;1;C
320;1;381;1;C
320;2;382;2;C
321;1;383;1;C
322;1;384;1;C
323;1;385;1;C
324;1;386;1;C
325;1;387;1;C
326;1;388;1;C
327;1;389;1;C
327;2;390;2;C
328;1;391;1;C
329;1;392;1;C
330;1;393;1;C
331;1;394;1;C
332;1;395;1;C
333;1;396;1;C
334;1;397;1;C
335;1;398;1;C
336;1;399;1;C
337;1;400;1;C
338;1;401;1;C
339;1;402;1;C
340;1;403;1;C
341;3;1;3;C
341;4;2;3;P
341;9;5;3;PCKG
341;1;349;3;C
341;2;350;3;C
341;5;351;3;P
341;6;352;3;P
341;7;353;3;P
341;8;404;3;C
342;3;1;3;C
342;4;2;3;P
342;9;5;3;PCKG
342;2;350;3;C
342;5;351;3;P
342;6;352;3;P
342;7;353;3;P
342;8;354;3;C
342;1;405;3;C
343;3;1;3;C
343;4;2;3;P
343;9;5;3;PCKG
343;2;350;3;C
343;5;351;3;P
343;6;352;3;P
343;7;353;3;P
343;8;404;3;C
343;1;406;3;C
344;8;5;3;PCKG
344;1;143;3;C
344;2;144;3;P
344;5;145;3;P
344;6;146;3;P
344;7;350;3;C
344;4;352;3;P
344;3;407;3;P
345;3;1;3;C
345;4;2;3;P
345;9;5;3;PCKG
345;2;350;3;C
345;6;352;3;P
345;7;353;3;P
345;1;408;3;C
345;5;409;3;P
345;8;410;3;C
346;9;5;3;PCKG
346;1;143;3;C
346;3;145;3;P
346;6;146;3;P
346;7;350;3;C
346;2;352;3;P
346;4;353;3;P
346;8;404;3;C
346;5;407;3;P
347;9;5;3;PCKG
347;1;143;3;C
347;3;144;3;P
347;6;145;3;P
347;8;146;3;P
347;2;166;3;P
347;7;350;3;C
347;4;352;3;P
347;5;407;3;P
348;3;1;3;C
348;4;2;3;P
348;11;5;3;PCKG
348;9;146;3;P
348;1;349;3;C
348;2;350;3;C
348;5;351;3;P
348;6;352;3;P
348;7;353;3;P
348;8;411;3;P
348;10;412;3;C
349;1;413;1;C
350;1;414;1;C
351;1;415;1;C
352;1;416;1;C
353;1;417;1;C
354;2;115;3;P
354;1;418;1;C
355;1;419;1;C
356;2;108;3;P
356;1;420;1;C
357;1;421;1;C
358;1;422;1;C
359;2;188;2;C
359;1;423;1;C
360;3;1;3;C
360;4;2;3;P
360;11;5;3;PCKG
360;9;146;3;P
360;1;349;3;C
360;2;350;3;C
360;5;351;3;P
360;6;352;3;P
360;7;353;3;P
360;8;411;3;P
360;10;424;3;C
361;3;1;3;C
361;4;2;3;P
361;11;5;3;PCKG
361;9;146;3;P
361;1;349;3;C
361;2;350;3;C
361;5;351;3;P
361;6;352;3;P
361;7;353;3;P
361;8;411;3;P
361;10;425;3;C
362;3;1;3;C
362;4;2;3;P
362;11;5;3;PCKG
362;9;146;3;P
362;2;350;3;C
362;6;352;3;P
362;7;353;3;P
362;1;406;3;C
362;8;411;3;P
362;5;426;3;P
362;10;427;3;C
363;3;1;3;C
363;4;2;3;P
363;11;5;3;PCKG
363;9;146;3;P
363;2;350;3;C
363;6;352;3;P
363;7;353;3;P
363;8;411;3;P
363;5;426;3;P
363;1;428;3;C
363;10;429;3;C
364;3;1;3;C
364;4;2;3;P
364;11;5;3;PCKG
364;9;146;3;P
364;2;350;3;C
364;5;351;3;P
364;6;352;3;P
364;7;353;3;P
364;8;411;3;P
364;1;430;3;C
364;10;431;3;C
365;3;1;3;C
365;4;2;3;P
365;11;5;3;PCKG
365;9;146;3;P
365;2;350;3;C
365;5;351;3;P
365;6;352;3;P
365;7;353;3;P
365;8;411;3;P
365;1;430;3;C
365;10;432;3;C
366;3;1;3;C
366;4;2;3;P
366;11;5;3;PCKG
366;9;146;3;P
366;2;350;3;C
366;5;351;3;P
366;6;352;3;P
366;7;353;3;P
366;8;411;3;P
366;1;430;3;C
366;10;433;3;C
367;2;1;3;C
367;6;2;3;P
367;11;5;3;PCKG
367;8;146;3;P
367;9;350;3;C
367;5;352;3;P
367;3;353;3;P
367;1;406;3;C
367;7;411;3;P
367;4;426;3;P
367;10;427;3;C
368;3;1;3;C
368;4;2;3;P
368;11;5;3;PCKG
368;9;146;3;P
368;2;350;3;C
368;5;351;3;P
368;6;352;3;P
368;7;353;3;P
368;8;411;3;P
368;1;430;3;C
368;10;434;3;C
369;3;1;3;C
369;4;2;3;P
369;11;5;3;PCKG
369;9;146;3;P
369;2;350;3;C
369;5;351;3;P
369;6;352;3;P
369;7;353;3;P
369;8;411;3;P
369;1;430;3;C
369;10;435;3;C
370;3;1;3;C
370;4;2;3;P
370;11;5;3;PCKG
370;9;146;3;P
370;2;350;3;C
370;6;352;3;P
370;7;353;3;P
370;1;408;3;C
370;5;409;3;P
370;8;411;3;P
370;10;436;3;C
371;3;1;3;C
371;4;2;3;P
371;11;5;3;PCKG
371;9;146;3;P
371;2;350;3;C
371;5;352;3;P
371;6;353;3;P
371;7;411;3;P
371;8;426;3;P
371;1;428;3;C
371;10;429;3;C
372;2;1;3;C
372;6;2;3;P
372;12;5;3;PCKG
372;9;146;3;P
372;3;166;3;P
372;4;172;3;P
372;8;174;3;P
372;10;350;3;C
372;7;352;3;P
372;1;406;3;C
372;5;426;3;P
372;11;437;3;C
373;3;1;3;C
373;4;2;3;P
373;11;5;3;PCKG
373;9;146;3;P
373;2;350;3;C
373;6;352;3;P
373;7;353;3;P
373;8;411;3;P
373;1;438;3;C
373;5;439;3;P
373;10;440;3;C
374;3;1;3;C
374;4;2;3;P
374;11;5;3;PCKG
374;9;146;3;P
374;2;350;3;C
374;6;352;3;P
374;7;353;3;P
374;8;411;3;P
374;5;426;3;P
374;1;428;3;C
374;10;441;3;C
375;3;1;3;C
375;4;2;3;P
375;11;5;3;PCKG
375;9;146;3;P
375;2;350;3;C
375;5;351;3;P
375;6;352;3;P
375;7;353;3;P
375;8;411;3;P
375;1;430;3;C
375;10;442;3;C
376;1;443;1;C
377;1;444;1;C
377;2;445;3;P
378;1;446;3;P
378;2;447;3;C
379;1;448;1;C
380;1;449;1;C
381;1;450;3;P
382;1;451;1;C
383;1;452;1;C
384;1;174;3;P
384;2;453;3;C
384;3;454;3;C
385;1;455;1;C
386;1;456;1;C
387;1;457;3;P
388;1;458;1;C
389;1;459;1;C
390;1;460;3;P
391;1;461;3;P
392;1;462;3;P
393;1;463;3;P
394;1;464;3;P
394;2;465;1;C
395;1;466;3;P
395;2;467;1;C
396;1;468;3;P
397;1;469;1;C
398;1;470;1;C
399;1;471;3;P
400;2;135;1;C
400;1;472;3;P
401;1;473;3;P
402;1;474;3;P
403;1;475;3;P
404;1;47;3;P
405;1;174;3;P
406;1;476;3;P
407;1;174;3;P
407;2;453;3;C
407;3;477;3;C
408;1;478;1;C
409;1;479;1;C
410;1;480;1;C
411;1;30;3;P
412;1;35;3;C
412;2;36;3;C
412;3;481;3;P
413;1;60;3;P
414;2;466;3;P
414;1;482;1;C
415;1;483;1;C
416;1;484;3;P
417;4;5;3;PCKG
417;3;30;3;P
417;2;31;3;P
417;1;485;3;P
418;1;486;1;C
419;1;487;1;C
420;1;488;1;C
421;1;489;1;C
422;1;490;1;C
423;1;491;1;C
424;1;492;1;C
425;1;493;1;C
426;2;64;3;P
426;1;494;1;C
427;1;495;3;P
428;1;73;3;P
429;1;496;1;C
430;7;5;3;PCKG
430;1;143;3;C
430;2;144;3;P
430;5;145;3;P
430;6;146;3;P
430;4;352;3;P
430;3;497;3;P
431;1;498;1;C
432;1;499;1;C
433;1;500;1;C
434;1;501;1;C
435;1;502;1;C
436;1;503;1;C
437;1;504;1;C
438;1;505;1;C
439;2;1;3;C
439;6;2;3;P
439;11;5;3;PCKG
439;8;146;3;P
439;3;172;3;P
439;7;174;3;P
439;5;352;3;P
439;4;485;3;P
439;1;506;3;C
439;9;507;3;C
439;10;508;3;C
440;1;509;1;C
441;1;510;1;C
442;1;511;1;C
443;2;73;3;P
443;1;512;1;C
444;1;513;1;C
445;1;514;1;C
446;2;188;2;C
446;1;515;1;C
446;3;516;1;C
447;1;193;1;C
447;2;194;2;C
448;1;199;1;C
448;2;200;2;C
449;1;517;1;C
450;3;5;3;PCKG
450;1;518;3;P
450;2;519;3;C
451;1;520;3;C
451;2;521;3;C
451;3;522;3;C
452;1;523;3;C
453;1;524;1;C
454;1;525;1;C
455;1;526;1;C
456;1;527;1;C
457;1;528;1;C
458;1;529;1;C
459;1;530;1;C
460;1;531;1;C
461;1;532;1;C
462;1;533;1;C
463;1;534;1;C
464;1;535;1;C
465;1;536;1;C
466;1;537;1;C
467;1;538;1;C
468;1;539;1;C
469;1;540;1;C
470;1;541;1;C
471;1;542;1;C
472;1;543;1;C
473;1;544;1;C
474;1;545;1;C
475;1;546;5;C
476;1;547;1;C
477;1;548;1;C
478;1;549;1;C
479;1;550;1;C
480;1;551;1;C
481;1;552;1;C
482;1;553;3;C
482;2;554;3;C
483;1;555;1;C
484;1;556;1;C
485;1;557;1;C
486;1;558;1;C
487;1;559;1;C
488;1;560;1;C
489;1;561;1;C
490;1;562;1;C
491;1;563;1;C
492;3;5;3;PCKG
492;1;101;3;P
492;2;564;3;C
493;1;565;3;P
494;1;566;3;P
495;1;1;3;C
495;2;2;3;P
495;3;3;3;P
495;5;5;3;PCKG
495;4;567;3;C
496;1;1;3;C
496;2;2;3;P
496;3;3;3;P
496;5;5;3;PCKG
496;4;568;3;C
497;1;569;1;C
498;1;570;1;C
499;1;1;3;C
499;2;2;3;P
499;3;3;3;P
499;5;5;3;PCKG
499;4;571;3;C
500;1;572;3;C
501;1;573;1;C
502;1;574;1;C
503;1;575;1;C
504;1;576;1;C
505;1;577;1;C
506;1;578;1;C
507;1;579;1;C
508;1;580;1;C
509;1;581;1;C
510;1;582;1;C
511;1;583;1;C
512;1;584;1;C
513;1;585;1;C
514;1;572;3;C
515;2;2;3;P
515;5;5;3;PCKG
515;6;101;3;P
515;4;174;3;P
515;1;586;3;C
515;3;587;3;C
516;1;588;3;P
517;2;2;3;P
517;5;5;3;PCKG
517;6;101;3;P
517;4;174;3;P
517;7;453;3;C
517;1;586;3;C
517;3;589;3;C
518;1;590;1;C
519;1;591;1;C
520;1;592;1;C
521;1;593;3;P
522;3;5;3;PCKG
522;1;594;3;P
522;2;595;3;C
523;1;596;1;C
524;1;597;3;P
525;1;598;1;C
526;3;5;3;PCKG
526;1;594;3;P
526;2;599;3;C
527;1;594;3;P
527;2;600;3;C
528;1;468;3;P
529;1;601;1;C
530;1;602;1;C
531;2;5;3;PCKG
531;1;603;3;C
532;1;604;3;P
533;1;605;1;C
534;1;606;1;C
535;2;5;3;PCKG
535;1;607;3;C
536;1;608;3;P
537;1;609;3;P
537;2;610;1;C
538;1;611;1;C
539;1;612;1;C
540;1;613;3;P
541;1;614;1;C
542;1;615;3;P
543;1;616;3;P
544;1;617;3;P
545;1;618;1;C
545;2;619;3;P
546;2;7;3;P
546;3;37;3;P
546;1;620;1;C
547;1;621;1;C
547;2;622;3;P
548;2;145;3;P
548;1;623;3;C
549;2;5;3;PCKG
549;1;624;3;C
550;1;625;3;P
551;1;626;3;P
552;1;627;1;C
553;1;628;1;C
554;2;5;3;PCKG
554;1;629;3;C
555;2;2;3;P
555;1;630;3;C
556;1;631;1;C
557;1;632;1;C
558;1;633;1;C
559;1;634;1;C
560;1;635;1;C
561;1;636;1;C
562;1;637;1;C
563;1;638;1;C
564;1;639;1;C
565;1;640;1;C
566;1;641;1;C
567;1;642;1;C
568;1;643;1;C
569;1;644;1;C
570;1;645;1;C
571;1;646;1;C
572;1;647;1;C
573;1;648;1;C
574;3;1;3;C
574;4;2;3;P
574;11;5;3;PCKG
574;9;146;3;P
574;6;352;3;P
574;7;353;3;P
574;8;411;3;P
574;1;649;3;C
574;2;650;3;C
574;5;651;3;P
574;10;652;3;C
575;3;1;3;C
575;4;2;3;P
575;11;5;3;PCKG
575;9;146;3;P
575;2;350;3;C
575;6;352;3;P
575;7;353;3;P
575;8;411;3;P
575;1;649;3;C
575;5;653;3;P
575;10;654;3;C
576;3;5;3;PCKG
576;1;173;3;P
576;2;655;3;C
577;1;76;3;P
578;1;656;1;C
578;2;656;2;C
579;1;657;1;C
579;2;657;2;C
580;1;658;1;C
580;2;658;2;C
581;1;659;1;C
581;2;659;2;C
582;1;660;1;C
582;2;660;2;C
583;1;173;3;P
