378;nl;1;/;Afmeting 1800x1880 mm (DB1818)
379;de;1;/;Maße 2000x1480 mm (DB2014)
379;en;1;/;Dimensions 2000x1480 mm (DB2014)
379;fr;1;/;Dimensions 2000x1480 mm (DB2014)
379;nl;1;/;Afmeting 2000x1480 mm (DB2014)
380;de;1;/;Maße 2000x1680 mm (DB2016)
380;en;1;/;Dimensions 2000x1680 mm (DB2016)
380;fr;1;/;Dimensions 2000x1680 mm (DB2016)
380;nl;1;/;Afmeting 2000x1680 mm (DB2016)
381;de;1;/;Maße 2000x1880 mm (DB2018)
381;en;1;/;Dimensions 2000x1880 mm (DB2018)
381;fr;1;/;Dimensions 2000x1880 mm (DB2018)
381;nl;1;/;Afmeting 2000x1880 mm (DB2018)
382;de;1;/;Elekrifizierungsbucht (Kabelführung) (KAF414)
382;en;1;/;Electrics cut-out (cable management) (KAF414)
382;fr;1;/;Découpe d’électrification (guidage des câbles) (KAF414)
382;nl;1;/;Elektrifikatie-richel (kabeldoorvoer) (KAF414)
383;de;1;/;Elekrifizierungsbucht (Kabelführung) (KAF416)
383;en;1;/;Electrics cut-out (cable management) (KAF416)
383;fr;1;/;Découpe d’électrification (guidage des câbles) (KAF416)
383;nl;1;/;Elektrifikatie-richel (kabeldoorvoer) (KAF416)
384;de;1;/;Elekrifizierungsbucht (Kabelführung) (KAF418)
384;en;1;/;Electrics cut-out (cable management) (KAF418)
384;fr;1;/;Découpe d’électrification (guidage des câbles) (KAF418)
384;nl;1;/;Elektrifikatie-richel (kabeldoorvoer) (KAF418)
385;de;1;/;Elekrifizierungsbucht (Kabelführung) (KAF420)
385;en;1;/;Electrics cut-out (cable management) (KAF420)
385;fr;1;/;Découpe d’électrification (guidage des câbles) (KAF420)
385;nl;1;/;Elektrifikatie-richel (kabeldoorvoer) (KAF420)
386;de;1;/;Kabelwanne (KW1512)
386;en;1;/;Cable tray (KW1512)
386;fr;1;/;Goulotte de câblage (KW1512)
386;nl;1;/;Kabelgoot (KW1512)
387;de;1;/;Kabelwanne (KW1514)
387;en;1;/;Cable tray (KW1514)
387;fr;1;/;Goulotte de câblage (KW1514)
387;nl;1;/;Kabelgoot (KW1514)
388;de;1;/;Kabelwanne (KW1516)
388;en;1;/;Cable tray (KW1516)
388;fr;1;/;Goulotte de câblage (KW1516)
388;nl;1;/;Kabelgoot (KW1516)
389;de;1;/;Kabelwanne (KW1518)
389;en;1;/;Cable tray (KW1518)
389;fr;1;/;Goulotte de câblage (KW1518)
389;nl;1;/;Kabelgoot (KW1518)
390;de;1;/;Kabelwanne (KW1520)
390;en;1;/;Cable tray (KW1520)
390;fr;1;/;Goulotte de câblage (KW1520)
390;nl;1;/;Kabelgoot (KW1520)
391;de;1;/;Kabelwanne (KW1810)
391;en;1;/;Cable tray (KW1810)
